,Unnamed: 0,Stop ID,Stop Latitude,Stop Longitude,Stop Name,Suburb,Location,distance_next_stop,distance_suburb_center,# of Bus Stops (in Suburbs),Population Density,Label
310,310,2449,-35.31015,149.098282,NOVAR ST AFTER WESTON ST,YARRALUMLA,"(-35.31015, 149.098282)",0.209227746,0.562848351,0.006635441,0.113507378,1
311,311,2452,-35.303772,149.099091,SCHLICH ST AFTER NOVAR ST,YARRALUMLA,"(-35.303772, 149.099091)",0.559097678,0.172284783,0.006635441,0.113507378,1
312,312,xxxx,-35.270962,149.111607,,ACTON,,9.22E+18,9.22E+18,0.008587041,0.526315789,0
313,313,xxxx,-35.281867,149.113571,,ACTON,,9.22E+18,9.22E+18,0.008587041,0.526315789,0
314,314,xxxx,-35.279784,149.11097,,ACTON,,9.22E+18,9.22E+18,0.008587041,0.526315789,0
315,315,xxxx,-35.25913,149.153462,,AINSLIE,,9.22E+18,9.22E+18,0.013270882,0.4,0
316,316,xxxx,-35.252629,149.150801,,AINSLIE,,9.22E+18,9.22E+18,0.013270882,0.4,0
317,317,xxxx,-35.255643,149.156681,,AINSLIE,,9.22E+18,9.22E+18,0.013270882,0.4,0
318,318,xxxx,-35.170135,149.124525,,AMAROO,,9.22E+18,9.22E+18,0.005854801,0.384615385,0
319,319,xxxx,-35.165329,149.135104,,AMAROO,,9.22E+18,9.22E+18,0.005854801,0.384615385,0
320,320,xxxx,-35.173093,149.126439,,AMAROO,,9.22E+18,9.22E+18,0.005854801,0.384615385,0
321,321,xxxx,-35.262887,149.079352,,ARANDA,,9.22E+18,9.22E+18,0.005464481,0.625,0
322,322,xxxx,-35.261240,149.083987,,ARANDA,,9.22E+18,9.22E+18,0.005464481,0.625,0
323,323,xxxx,-35.253986,149.083171,,ARANDA,,9.22E+18,9.22E+18,0.005464481,0.625,0
324,324,xxxx,-35.467981,149.100251,,BANKS,,9.22E+18,9.22E+18,0.010928962,0.434782609,0
325,325,xxxx,-35.469151,149.107182,,BANKS,,9.22E+18,9.22E+18,0.010928962,0.434782609,0
326,326,xxxx,-35.478815,149.101839,,BANKS,,9.22E+18,9.22E+18,0.010928962,0.434782609,0
327,327,xxxx,-35.305083,149.139671,,BARTON,,9.22E+18,9.22E+18,0.005074161,0.452488688,0
328,328,xxxx,-35.312630,149.136538,,BARTON,,9.22E+18,9.22E+18,0.005074161,0.452488688,0
329,329,xxxx,-35.315764,149.135036,,BARTON,,9.22E+18,9.22E+18,0.005074161,0.452488688,0
330,330,xxxx,-35.242542,149.064456,,BELCONNEN,,9.22E+18,9.22E+18,0.019906323,0.227272727,0
331,331,xxxx,-35.242910,149.070271,,BELCONNEN,,9.22E+18,9.22E+18,0.019906323,0.227272727,0
332,332,xxxx,-35.230975,149.061559,,BELCONNEN,,9.22E+18,9.22E+18,0.019906323,0.227272727,0
333,333,xxxx,-35.154156,149.147067,,BONNER,,9.22E+18,9.22E+18,0.00273224,0.357142857,0
334,334,xxxx,-35.160384,149.132476,,BONNER,,9.22E+18,9.22E+18,0.00273224,0.357142857,0
335,335,xxxx,-35.157419,149.141638,,BONNER,,9.22E+18,9.22E+18,0.00273224,0.357142857,0
336,336,xxxx,-35.437766,149.088175,,BONYTHON,,9.22E+18,9.22E+18,0.008587041,0.344827586,0
337,337,xxxx,-35.427486,149.078969,,BONYTHON,,9.22E+18,9.22E+18,0.008587041,0.344827586,0
338,338,xxxx,-35.431473,149.072274,,BONYTHON,,9.22E+18,9.22E+18,0.008587041,0.344827586,0
339,339,xxxx,-35.262566,149.133138,,BRADDON,,9.22E+18,9.22E+18,0.011319282,0.714285714,0
340,340,xxxx,-35.270764,149.140306,,BRADDON,,9.22E+18,9.22E+18,0.011319282,0.714285714,0
341,341,xxxx,-35.269906,149.138675,,BRADDON,,9.22E+18,9.22E+18,0.011319282,0.714285714,0
342,342,xxxx,-35.243544,149.079649,,BRUCE,,9.22E+18,9.22E+18,0.015612802,0.172413793,0
343,343,xxxx,-35.239723,149.096912,,BRUCE,,9.22E+18,9.22E+18,0.015612802,0.172413793,0
344,344,xxxx,-35.236516,149.094316,,BRUCE,,9.22E+18,9.22E+18,0.015612802,0.172413793,0
345,345,xxxx,-35.438575,149.106582,,CALWELL,,9.22E+18,9.22E+18,0.011709602,0.256410256,0
346,346,xxxx,-35.443610,149.112226,,CALWELL,,9.22E+18,9.22E+18,0.011709602,0.256410256,0
347,347,xxxx,-35.439432,149.105059,,CALWELL,,9.22E+18,9.22E+18,0.011709602,0.256410256,0
348,348,xxxx,-35.296623,149.160871,,CAMPBELL,,9.22E+18,9.22E+18,0.017174083,0.15625,0
349,349,xxxx,-35.290510,149.161021,,CAMPBELL,,9.22E+18,9.22E+18,0.017174083,0.15625,0
350,350,xxxx,-35.287112,149.162008,CAMPBELL,,9.22E+18,9.22E+18,0.017174083,0.15625,0
351,351,xxxx,-35.297735,149.186500,,CANBERRA AIRPORT,,9.22E+18,0,0.0039,0.21,0
352,352,xxxx,-35.305089,149.205169,,CANBERRA AIRPORT,,9.22E+18,0,0.0039,0.21,0
353,353,xxxx,-35.309292,149.180663,,CANBERRA AIRPORT,,9.22E+18,0,0.0039,0.21,0
354,354,xxxx,-35.310228,149.123303,,CAPITAL HILL,,9.22E+18,9.22E+18,0.0019516,0,0
355,355,xxxx,-35.310438,149.122455,,CAPITAL HILL,,9.22E+18,9.22E+18,0.0019516,0,0
356,356,xxxx,-35.309702,149.127337,,CAPITAL HILL,,9.22E+18,9.22E+18,0.0019516,0,0
357,357,xxxx,-35.156211,149.098864,,CASEY,,9.22E+18,9.22E+18,0.004683841,0.384615385,0
358,358,xxxx,-35.160001,149.097105,,CASEY,,9.22E+18,9.22E+18,0.004683841,0.384615385,0
359,359,xxxx,-35.169540,149.091067,,CASEY,,9.22E+18,9.22E+18,0.004683841,0.384615385,0
360,360,xxxx,-35.362934,149.045066,,CHAPMAN,,9.22E+18,9.22E+18,0.007416081,0.526315789,0
361,361,xxxx,-35.358183,149.035259,,CHAPMAN,,9.22E+18,9.22E+18,0.007416081,0.526315789,0
362,362,xxxx,-35.363747,149.047405,,CHAPMAN,,9.22E+18,9.22E+18,0.007416081,0.526315789,0
363,363,xxxx,-35.197762,149.039816,,CHARNWOOD,,9.22E+18,9.22E+18,0.007806401,0.526315789,0
364,364,xxxx,-35.199498,149.034473,,CHARNWOOD,,9.22E+18,9.22E+18,0.007806401,0.526315789,0
365,365,xxxx,-35.197534,149.039859,,CHARNWOOD,,9.22E+18,9.22E+18,0.007806401,0.526315789,0
366,366,xxxx,-35.352441,149.082427,,CHIFLEY,,9.22E+18,9.22E+18,0.005464481,0.625,0
367,367,xxxx,-35.350271,149.082341,,CHIFLEY,,9.22E+18,9.22E+18,0.005464481,0.625,0
368,368,xxxx,-35.354419,149.081312,,CHIFLEY,,9.22E+18,9.22E+18,0.005464481,0.625,0
369,369,xxxx,-35.422334,149.119009,,CHISHOLM,,9.22E+18,9.22E+18,0.016003123,0.322580645,0
370,370,xxxx,-35.418785,149.122528,,CHISHOLM,,9.22E+18,9.22E+18,0.016003123,0.322580645,0
371,371,xxxx,-35.419169,149.119009,,CHISHOLM,,9.22E+18,9.22E+18,0.016003123,0.322580645,0
372,372,xxxx,-35.276321,149.130889,,CITY,,9.22E+18,9.22E+18,0.010928962,0.666666667,0
373,373,xxxx,-35.276321,149.128057,,CITY,,9.22E+18,9.22E+18,0.010928962,0.666666667,0
374,374,xxxx,-35.282618,149.133807,,CITY,,9.22E+18,9.22E+18,0.010928962,0.666666667,0
375,375,xxxx,-35.467704,149.111611,,CONDER,,9.22E+18,9.22E+18,0.010928962,0.222222222,0
376,376,xxxx,-35.452243,149.093935,,CONDER,,9.22E+18,9.22E+18,0.010928962,0.222222222,0
377,377,xxxx,-35.461892,149.097003,,CONDER,,9.22E+18,9.22E+18,0.010928962,0.222222222,0
378,378,xxxx,-35.257104,149.071080,,COOK,,9.22E+18,9.22E+18,0.005464481,0.588235294,0
379,379,xxxx,-35.264953,149.066488,,COOK,,9.22E+18,9.22E+18,0.005464481,0.588235294,0
380,380,xxxx,-35.258663,149.057669,,COOK,,9.22E+18,9.22E+18,0.005464481,0.588235294,0
381,381,xxxx,-35.315404,149.040945,,COOMBS,,9.22E+18,9.22E+18,0.00234192,0.434782609,0
382,382,xxxx,-35.322985,149.046889,,COOMBS,,9.22E+18,9.22E+18,0.00234192,0.434782609,0
383,383,xxxx,-35.319010,149.042318,,COOMBS,,9.22E+18,9.22E+18,0.00234192,0.434782609,0
384,384,xxxx,,,,CRACE,,9.22E+18,9.22E+18,0.003903201,0.588235294,0
385,,,,,,CRACE,,9.22E+18,9.22E+18,0.003903201,0.588235294,0
386,,,,,,CRACE,,9.22E+18,9.22E+18,0.003903201,0.588235294,0
387,,,,,,CURTIN,,9.22E+18,9.22E+18,0.010538642,0.208333333,0
388,,,,,,CURTIN,,9.22E+18,9.22E+18,0.010538642,0.208333333,0
389,,,,,,CURTIN,,9.22E+18,9.22E+18,0.010538642,0.208333333,0
390,,,,,,DEAKIN,,9.22E+18,9.22E+18,0.014832162,0.279329609,0
391,,,,,,DEAKIN,,9.22E+18,9.22E+18,0.014832162,0.279329609,0
392,,,,,,DEAKIN,,9.22E+18,9.22E+18,0.014832162,0.279329609,0
393,,,,,,DICKSON,,9.22E+18,9.22E+18,0.006245121,0.625,0
394,,,,,,DICKSON,,9.22E+18,9.22E+18,0.006245121,0.625,0
395,,,,,,DICKSON,,9.22E+18,9.22E+18,0.006245121,0.625,0
396,,,,,,DOWNER,,9.22E+18,9.22E+18,0.006635441,0.625,0
397,,,,,,DOWNER,,9.22E+18,9.22E+18,0.006635441,0.625,0
398,,,,,,DOWNER,,9.22E+18,9.22E+18,0.006635441,0.625,0
399,,,,,,DUFFY,,9.22E+18,9.22E+18,0.011319282,0.357142857,0
400,,,,,,DUFFY,,9.22E+18,9.22E+18,0.011319282,0.357142857,0
401,,,,,,DUFFY,,9.22E+18,9.22E+18,0.011319282,0.357142857,0
402,,,,,,DUNLOP,,9.22E+18,9.22E+18,0.011319282,0.277777778,0
403,,,,,,DUNLOP,,9.22E+18,9.22E+18,0.011319282,0.277777778,0
404,,,,,,DUNLOP,,9.22E+18,9.22E+18,0.011319282,0.277777778,0
405,,,,,,EVATT,,9.22E+18,9.22E+18,0.014051522,0.322580645,0
406,,,,,,EVATT,,9.22E+18,9.22E+18,0.014051522,0.322580645,0
407,,,,,,EVATT,,9.22E+18,9.22E+18,0.014051522,0.322580645,0
408,,,,,,FADDEN,,9.22E+18,9.22E+18,0.010148322,0.322580645,0
409,,,,,,FADDEN,,9.22E+18,9.22E+18,0.010148322,0.322580645,0
410,,,,,,FADDEN,,9.22E+18,9.22E+18,0.010148322,0.322580645,0
411,,,,,,FARRER,,9.22E+18,9.22E+18,0.005464481,0.476190476,0
412,,,,,,FARRER,,9.22E+18,9.22E+18,0.005464481,0.476190476,0
413,,,,,,FARRER,,9.22E+18,9.22E+18,0.005464481,0.476190476,0
414,,,,,,FISHER,,9.22E+18,9.22E+18,0.006245121,0.625,0
415,,,,,,FISHER,,9.22E+18,9.22E+18,0.006245121,0.625,0
416,,,,,,FISHER,,9.22E+18,9.22E+18,0.006245121,0.625,0
417,,,,,,FLOREY,,9.22E+18,9.22E+18,0.012880562,0.357142857,0
418,,,,,,FLOREY,,9.22E+18,9.22E+18,0.012880562,0.357142857,0
419,,,,,,FLOREY,,9.22E+18,9.22E+18,0.012880562,0.357142857,0
420,,,,,,FLYNN,,9.22E+18,9.22E+18,0.008587041,0.476190476,0
421,,,,,,FLYNN,,9.22E+18,9.22E+18,0.008587041,0.476190476,0
422,,,,,,FLYNN,,9.22E+18,9.22E+18,0.008587041,0.476190476,0
423,,,,,,FORDE,,9.22E+18,9.22E+18,0.005464481,0.526315789,0
424,,,,,,FORDE,,9.22E+18,9.22E+18,0.005464481,0.526315789,0
425,,,,,,FORDE,,9.22E+18,9.22E+18,0.005464481,0.526315789,0
426,,,,,,FORREST,,9.22E+18,9.22E+18,0.003903201,0.636942675,0
427,,,,,,FORREST,,9.22E+18,9.22E+18,0.003903201,0.636942675,0
428,,,,,,FORREST,,9.22E+18,9.22E+18,0.003903201,0.636942675,0
429,,,,,,FRANKLIN,,9.22E+18,9.22E+18,0.007416081,0.434782609,0
430,,,,,,FRANKLIN,,9.22E+18,9.22E+18,0.007416081,0.434782609,0
431,,,,,,FRANKLIN,,9.22E+18,9.22E+18,0.007416081,0.434782609,0
432,,,,,,FRASER,,9.22E+18,9.22E+18,0.012490242,0.4,0
433,,,,,,FRASER,,9.22E+18,9.22E+18,0.012490242,0.4,0
434,,,,,,FRASER,,9.22E+18,9.22E+18,0.012490242,0.4,0
435,,,,,,FYSHWICK,,9.22E+18,9.22E+18,0.017174083,0.102459016,0
436,,,,,,FYSHWICK,,9.22E+18,9.22E+18,0.017174083,0.102459016,0
437,,,,,,FYSHWICK,,9.22E+18,9.22E+18,0.017174083,0.102459016,0
438,,,,,,GARRAN,,9.22E+18,9.22E+18,0.010928962,0.37037037,0
439,,,,,,GARRAN,,9.22E+18,9.22E+18,0.010928962,0.37037037,0
440,,,,,,GARRAN,,9.22E+18,9.22E+18,0.010928962,0.37037037,0
441,,,-35.4087860,149.1413000,,GILMORE,,9.22E+18,9.22E+18,0.007416081,0.476190476,0
442,,,-35.4172850,149.1429740,,GILMORE,,9.22E+18,9.22E+18,0.007416081,0.476190476,0
443,,,-35.4277940,149.1242420,,GILMORE,,9.22E+18,9.22E+18,0.007416081,0.476190476,0
444,,,-35.2049100,149.0918000,,GIRALANG,,9.22E+18,9.22E+18,0.011709602,0.416666667,0
445,,,-35.2083640,149.1036440,,GIRALANG,,9.22E+18,9.22E+18,0.011709602,0.416666667,0
446,,,-35.2167440,149.0886880,,GIRALANG,,9.22E+18,9.22E+18,0.011709602,0.416666667,0
447,,,-35.4420590,149.0884760,,GORDON,,9.22E+18,9.22E+18,0.014832162,0.227272727,0
448,,,-35.4472510,149.0806230,,GORDON,,9.22E+18,9.22E+18,0.014832162,0.227272727,0
449,,,-35.4626670,149.0889270,,GORDON,,9.22E+18,9.22E+18,0.014832162,0.227272727,0
450,,,-35.4078530,149.1101650,,GOWRIE,,9.22E+18,9.22E+18,0.008196721,0.526315789,0
451,,,-35.4110180,149.1078690,,GOWRIE,,9.22E+18,9.22E+18,0.008196721,0.526315789,0
452,,,-35.4096710,149.1179430,,GOWRIE,,9.22E+18,9.22E+18,0.008196721,0.526315789,0
453,,,-35.4094730,149.0626720,,GREENWAY,,9.22E+18,9.22E+18,0.009367681,0.188679245,0
454,,,-35.4226940,149.0600970,,GREENWAY,,9.22E+18,9.22E+18,0.009367681,0.188679245,0
455,,,-35.4033170,149.0733360,,GREENWAY,,9.22E+18,9.22E+18,0.009367681,0.188679245,0
456,,,-35.3213540,149.1384840,,GRIFFITH,,9.22E+18,9.22E+18,0.009367681,0.363636364,0
457,,,-35.3325540,149.1330380,,GRIFFITH,,9.22E+18,9.22E+18,0.009367681,0.363636364,0
458,,,-35.3253240,149.1281250,,GRIFFITH,,9.22E+18,9.22E+18,0.009367681,0.363636364,0
459,,,-35.1759520,149.1367870,,GUNGAHLIN,,9.22E+18,9.22E+18,0.013270882,0.217391304,0
460,,,-35.1839140,149.1386970,,GUNGAHLIN,,9.22E+18,9.22E+18,0.013270882,0.217391304,0
461,,,-35.1831600,149.1514210,,GUNGAHLIN,,9.22E+18,9.22E+18,0.013270882,0.217391304,0
462,,,-35.2563160,149.1630980,,HACKETT,,9.22E+18,9.22E+18,0.004683841,0.526315789,0
463,,,-35.2525400,149.1673360,,HACKETT,,9.22E+18,9.22E+18,0.004683841,0.526315789,0
464,,,-35.2422190,149.1643740,,HACKETT,,9.22E+18,9.22E+18,0.004683841,0.526315789,0
465,,,-35.2068880,149.1525110,,HARRISON,,9.22E+18,9.22E+18,0.010928962,0.333333333,0
466,,,-35.1978060,149.1514810,,HARRISON,,9.22E+18,9.22E+18,0.010928962,0.333333333,0
467,,,-35.1889850,149.1551500,,HARRISON,,9.22E+18,9.22E+18,0.010928962,0.333333333,0
468,,,-35.2480736,149.036093,,HAWKER,,0.057061632,0.485091498,0.009367681,0.526315789,0
469,,,-35.2480036,149.0354707,,HAWKER,,0.057061632,0.501098165,0.009367681,0.526315789,0
470,,,-35.2449281,149.0348592,,HAWKER,,0.346567934,0.303415332,0.009367681,0.526315789,0
471,,,-35.2320017,149.0221008,,HIGGINS,,0.149113459,0.465931122,0.013270882,0.588235294,0
472,,,-35.2326196,149.0298043,,HIGGINS,,0.306878546,0.23874567,0.013270882,0.588235294,0
473,,,-35.2355726,149.0217793,,HIGGINS,,0.398263183,0.619201972,0.013270882,0.588235294,0
474,,,-35.333151,149.04356,,HOLDER,,0.369331764,0.342775718,0.009367681,0.526315789,0
475,,,-35.33877,149.046994,,HOLDER,,0.348536239,0.357302579,0.009367681,0.526315789,0
476,,,-35.338735,149.050835,,HOLDER,,0.254882943,0.610625148,0.009367681,0.526315789,0
477,,,-35.227795,149.010691,,HOLT,,0.546894814,0.580132894,0.019906323,0.303030303,0
478,,,-35.220696,149.008868,,HOLT,,0.316571646,0.698787815,0.019906323,0.303030303,0
479,,,-35.223781,149.007215,,HOLT,,0.233711783,0.733893847,0.019906323,0.303030303,0
480,,,-35.331543,149.089259,,HUGHES,,0.005912615,0.45972317,0.005854801,0.555555556,0
481,,,-35.32813,149.088777,,HUGHES,,0.060529136,0.719766767,0.005854801,0.555555556,0
482,,,-35.336926,149.093969,,HUGHES,,0.671864624,0.436697385,0.005854801,0.555555556,0
483,,,-35.392213,149.165317,,HUME,,0.094721535,0.718707187,0.00156128,0.11627907,0
484,,,-35.380947,149.178277,,HUME,,1.13560749,1.0083117,0.00156128,0.11627907,0
485,,,-35.400574,149.156584,,HUME,,1.126857979,1.938920194,0.00156128,0.11627907,0
486,,,-35.360966,149.111554,,ISAACS,,0.284089837,0.726929819,0.007416081,0.322580645,0
487,,,-35.369365,149.113893,,ISAACS,,0.232275927,0.30759613,0.007416081,0.322580645,0
488,,,-35.38107,149.117862,,ISAACS,,1.350791192,1.619539344,0.007416081,0.322580645,0
489,,,-35.422103,149.093902,,ISABELLA PLAINS,,0.488263808,0.663429355,0.007806401,0.4,0
490,,,-35.430356,149.095319,,ISABELLA PLAINS,,0.477395218,0.263647566,0.007806401,0.4,0
491,,,-35.432472,149.101305,,ISABELLA PLAINS,,0.418882258,0.757606663,0.007806401,0.4,0
492,,,-35.22915,149.104501,,KALEEN,,0.516260489,0.916698185,0.014441842,0.166666667,0
493,,,-35.214215,149.1095,,KALEEN,,1.117358676,0.81897431,0.014441842,0.166666667,0
494,,,-35.222016,149.117247,,KALEEN,,1.117358676,1.028208338,0.014441842,0.166666667,0
495,,,35.373459,149.041424,,KAMBAH,,2.273963036,7871.502554,0.029274005,0.088495575,0
496,,,35.393333,149.047303,,KAMBAH,,2.273963036,7873.712941,0.029274005,0.088495575,0
497,,,-35.385199,149.080434,,KAMBAH,,0.413942698,1.48553335,0.029274005,0.088495575,0
498,,,-35.317994,149.143161,,KINGSTON,,0.195306808,0.286136708,0.005074161,0.763358779,0
499,,,-35.316121,149.150672,,KINGSTON,,0.699059396,0.593736125,0.005074161,0.763358779,0
500,,,-35.311464,149.1455,,KINGSTON,,0.274687443,0.470958463,0.005074161,0.763358779,0
501,,,-35.214635,149.028353,,LATHAM,,0.663599843,0.398643455,0.012490242,0.37037037,0
502,,,-35.215687,149.035541,,LATHAM,,0.654760306,0.414135943,0.012490242,0.37037037,0
503,,,-35.217887,149.022076,,LATHAM,,0.182176145,0.849510238,0.012490242,0.37037037,0
504,,,-35.227668,149.087536,,LAWSON,,0.681788137,0.300498876,0.003903201,0.322580645,0
505,,,-35.222974,149.092765,,LAWSON,,0.603959615,0.483594459,0.003903201,0.322580645,0
506,,,-35.21782,149.083281,,LAWSON,,0.307223247,0.908884128,0.003903201,0.322580645,0
507,,,-35.236983,149.119922,,LYNEHAM,,0.697418264,1.67382123,0.014051522,0.181818182,0
508,,,-35.243082,149.121703,,LYNEHAM,,0.697418264,1.025584594,0.014051522,0.181818182,0
509,,,-35.253807,149.130458,,LYNEHAM,,0.188154958,0.439388986,0.014051522,0.181818182,0
510,,,-35.345454,149.079309,,LYONS,,0.433692524,0.487581,0.006245121,0.434782609,0
511,,,-35.337805,149.079502,,LYONS,,0.197837218,0.564525995,0.006245121,0.434782609,0
512,,,-35.337998,149.072936,,LYONS,,0.596161248,0.524823903,0.006245121,0.434782609,0
513,,,-35.208166,149.007445,,MACGREGOR,,0.492854409,0.77120236,0.014441842,0.23255814,0
514,,,-35.217826,149.017787,,MACGREGOR,,0.36107804,0.810559152,0.014441842,0.23255814,0
515,,,-35.204765,149.010921,,MACGREGOR,,0.492854409,0.782523245,0.014441842,0.23255814,0
516,,,-35.249245,149.0621,,MACQUARIE,,0.345044655,0.296519278,0.007806401,0.588235294,0
517,,,-35.253819,149.056542,,MACQUARIE,,0.44438116,0.81386303,0.007806401,0.588235294,0
518,,,-35.249192,149.065898,,MACQUARIE,,0.345044655,0.211488608,0.007806401,0.588235294,0
519,,,-35.365938,149.099576,,MAWSON,,0.416538201,0.477048833,0.006635441,0.476190476,0
520,,,-35.358134,149.093761,,MAWSON,,0.375460162,0.766212923,0.006635441,0.476190476,0
521,,,-35.358904,149.101422,,MAWSON,,0.266377546,0.927583814,0.006635441,0.476190476,0
522,,,-35.215282,149.077608,,MCKELLAR,,0.402238324,0.281727832,0.008587041,0.588235294,0
523,,,-35.213389,149.082629,,MCKELLAR,,0.234517208,0.748283441,0.008587041,0.588235294,0
524,,,-35.223924,149.075226,,MCKELLAR,,0.726520004,0.719051524,0.008587041,0.588235294,0
525,,,-35.209643,149.052655,,MELBA,,0.439833328,0.200284115,0.013661202,0.434782609,0
526,,,-35.216046,149.049774,,MELBA,,0.252619173,0.946255228,0.013661202,0.434782609,0
527,,,-35.204861,149.055718,,MELBA,,0.407422536,0.411111315,0.013661202,0.434782609,0
528,,,-35.218781,149.133023,,MITCHELL,,0.684233273,0.809632452,0.005074161,0.135135135,0
529,,,-35.210909,149.134847,,MITCHELL,,0.421485498,0.729438152,0.005074161,0.135135135,0
530,,,-35.217554,149.142829,,MITCHELL,,0.376873003,0.31143024,0.005074161,0.135135135,0
531,,,-35.419603,149.078321,,MONASH,,0.587352286,1.986328014,0.014051522,0.294117647,0
532,,,-35.415052,149.092831,,MONASH,,0.359656032,0.685029369,0.014051522,0.294117647,0
533,,,-35.41204,149.094274,,MONASH,,0.359656032,0.757495404,0.014051522,0.294117647,0
534,,,-35.327666,149.154515,,NARRABUNDAH,,0.815016865,0.548279154,0.018345043,0.243902439,0
535,,,-35.338852,149.140503,,NARRABUNDAH,,0.4913945,1.361800231,0.018345043,0.243902439,0
536,,,-35.333163,149.141126,,NARRABUNDAH,,0.522617699,1.110139744,0.018345043,0.243902439,0
537,,,-35.175981,149.107605,,NGUNNAWAL,,0.702211778,0.142964615,0.023419204,0.238095238,0
538,,,-35.166299,149.107477,,NGUNNAWAL,,0.915213381,1.07154001,0.023419204,0.238095238,0
539,,,-35.181962,149.119042,,NGUNNAWAL,,0.533764474,1.127281124,0.023419204,0.238095238,0
540,,,-35.186067,149.102316,,NICHOLLS,,0.864765145,0.937821242,0.018735363,0.149253731,0
541,,,-35.177193,149.095664,,NICHOLLS,,1.030838451,1.034685354,0.018735363,0.149253731,0
542,,,-35.189119,149.112959,,NICHOLLS,,0.56126506,1.936601719,0.018735363,0.149253731,0
543,,,-35.253707,149.112001,,O'CONNOR,,0.965464325,0,0.014051522,0.204081633,0
544,,,-35.264115,149.118524,,O'CONNOR,,0.497386735,0,0.014051522,0.204081633,0
545,,,-35.254601,149.125176,,O'CONNOR,,0.311376533,0,0.014051522,0.204081633,0
546,,,-35.357183,149.103464,,O'MALLEY,,0.266377546,0,0.004293521,0.384615385,0
547,,,-35.352633,149.112819,,O'MALLEY,,0.675794512,0,0.004293521,0.384615385,0
548,,,-35.351286,149.101039,,O'MALLEY,,0.141425084,0,0.004293521,0.384615385,0
549,,,-35.40779,149.080302,,OXLEY,,0.321694036,9.22E+18,0.008196721,0.925925926,0
550,,,-35.410807,149.081503,,OXLEY,,0.110901756,9.22E+18,0.008196721,0.925925926,0
551,,,-35.410335,149.085495,,OXLEY,,0.240969085,9.22E+18,0.008196721,0.925925926,0
552,,,-35.235466,149.048095,,PAGE,,0.37076371,13658.14263,0.005464481,0.769230769,0
553,,,-35.236754,149.053137,,PAGE,,0.479948862,13657.80803,0.005464481,0.769230769,0
554,,,-35.241898,149.054682,,PAGE,,0.181563453,13657.95703,0.005464481,0.769230769,0
555,,,-35.193796,149.117535,,PALMERSTON,,0.458381703,0.332655737,0.009758002,0.526315789,0
556,,,-35.188167,149.119574,,PALMERSTON,,0.342276943,0.874047882,0.009758002,0.526315789,0
557,,,-35.197391,149.129187,,PALMERSTON,,0.943291857,1.415641084,0.009758002,0.526315789,0
558,,,-35.287715,149.134382,,PARKES,,0.451198559,1.369773118,0.004293521,0.330033003,0
559,,,-35.29705,149.134232,,PARKES,,0.461148742,0.33812491,0.004293521,0.330033003,0
560,,,-35.299555,149.14436,,PARKES,,0.53250428,1.002244103,0.004293521,0.330033003,0
561,,,-35.360111,149.08495,,PEARCE,,0.291828606,0.210162101,0.006245121,0.588235294,0
562,,,-35.357468,149.081259,,PEARCE,,0.445566709,0.607676464,0.006245121,0.588235294,0
563,,,-35.362211,149.087847,,PEARCE,,0.351593623,0.25931313,0.006245121,0.588235294,0
564,,,-35.350756,149.099622,,PHILLIP,,0.141425084,0.860181584,0.016783763,0.384615385,0
565,,,-35.338259,149.086747,,PHILLIP,,0.529237917,1.284691999,0.016783763,0.384615385,0
566,,,-35.342452,149.08399,,PHILLIP,,0.48758736,0.964525379,0.016783763,0.384615385,0
567,,,-35.324552,149.120759,,RED HILL,,0.823541339,1.095198378,0.006635441,0.205338809,0
568,,,-35.342792,149.135007,,RED HILL,,0.31643154,1.382654944,0.006635441,0.205338809,0
569,,,-35.343562,149.126016,,RED HILL,,0.820240649,1.078322035,0.006635441,0.205338809,0
570,,,-35.284859,149.137911,,REID,,0.405519616,0.380937818,0.005464481,0.285714286,0
571,,,-35.28132,149.138984,,REID,,0.320211802,0.330879062,0.005464481,0.285714286,0
572,,,-35.282319,149.145142,,REID,,0.236630873,0.335076044,0.005464481,0.285714286,0
573,,,-35.421421,149.108472,,RICHARDSON,,0.653447776,1.032551518,0.010148322,0.454545455,0
574,,,-35.43137,149.1139,,RICHARDSON,,0.559081849,0.181615609,0.010148322,0.454545455,0
575,,,-35.433556,149.12302,,RICHARDSON,,0.500733816,1.007756956,0.010148322,0.454545455,0
576,,,-35.34617,149.031176,,RIVETT,,0.404279552,0.651717148,0.007416081,0.625,0
577,,,-35.34764,149.043278,,RIVETT,,0.353949095,0.480518788,0.007416081,0.625,0
578,,,-35.343614,149.046539,,RIVETT,,0.371142144,0.915529924,0.007416081,0.625,0
579,,,-35.295979,149.14826,,RUSSELL,,0.390998769,0.212328344,0.00234192,0.909090909,0
580,,,-35.298501,149.153152,,RUSSELL,,0.187449756,0.313153004,0.00234192,0.909090909,0
581,,,-35.300847,149.153582,,RUSSELL,,0.240298095,0.527665935,0.00234192,0.909090909,0
582,,,-35.234919,149.035988,,SCULLIN,,0.358547933,0.214171616,0.006245121,0.714285714,0
583,,,-35.231239,149.044164,,SCULLIN,,0.208170564,0.656311621,0.006245121,0.714285714,0
584,,,-35.229906,149.038327,,SCULLIN,,0.418883234,0.535683154,0.006245121,0.714285714,0
585,,,-35.193092,149.059916,,SPENCE,,0.396669436,0.808273744,0.009758002,0.666666667,0
586,,,-35.206015,149.067362,,SPENCE,,0.519163121,0.81494108,0.009758002,0.666666667,0
